case,forecast_method,information_available_through_delivery_timestamp,commitment_protocol,delivery_timestamp,lead_hour,forecast_price,realized_price,error
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 09:00:00+00:00,10,46.34,41.31,5.030000000000001
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 10:00:00+00:00,11,44.99,40.86,4.130000000000003
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 11:00:00+00:00,12,43.81,40.61,3.200000000000003
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 12:00:00+00:00,13,47.99,40.52,7.469999999999999
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 13:00:00+00:00,14,53.69,40.38,13.309999999999995
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 14:00:00+00:00,15,56.9,41.37,15.530000000000001
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 15:00:00+00:00,16,61.19,42.23,18.96
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 16:00:00+00:00,17,70.6,42.43,28.169999999999995
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 17:00:00+00:00,18,60.06,40.41,19.650000000000006
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 18:00:00+00:00,19,48.52,38.15,10.370000000000005
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 19:00:00+00:00,20,40.45,36.24,4.210000000000001
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 20:00:00+00:00,21,40.01,34.89,5.119999999999997
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 21:00:00+00:00,22,40.63,32.79,7.840000000000003
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 22:00:00+00:00,23,37.57,24.94,12.629999999999999
DK1 day-ahead block,persistence,2019-12-04 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-05 23:00:00+00:00,24,36.16,25.18,10.979999999999997
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 00:00:00+00:00,1,35.73,25.03,10.699999999999996
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 01:00:00+00:00,2,35.86,18.77,17.09
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 02:00:00+00:00,3,35.75,13.6,22.15
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 03:00:00+00:00,4,35.56,19.14,16.42
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 04:00:00+00:00,5,36.0,25.16,10.84
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 05:00:00+00:00,6,37.14,30.67,6.469999999999999
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 06:00:00+00:00,7,48.3,38.86,9.439999999999998
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 07:00:00+00:00,8,54.09,40.25,13.840000000000003
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 08:00:00+00:00,9,50.0,37.96,12.04
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 09:00:00+00:00,10,41.31,38.92,2.3900000000000006
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 10:00:00+00:00,11,40.86,38.9,1.9600000000000009
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 11:00:00+00:00,12,40.61,37.08,3.530000000000001
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 12:00:00+00:00,13,40.52,37.79,2.730000000000004
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 13:00:00+00:00,14,40.38,37.6,2.780000000000001
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 14:00:00+00:00,15,41.37,35.36,6.009999999999998
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 15:00:00+00:00,16,42.23,39.4,2.8299999999999983
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 16:00:00+00:00,17,42.43,40.07,2.3599999999999994
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 17:00:00+00:00,18,40.41,37.8,2.6099999999999994
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 18:00:00+00:00,19,38.15,37.18,0.9699999999999989
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 19:00:00+00:00,20,36.24,35.1,1.1400000000000006
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 20:00:00+00:00,21,34.89,35.4,-0.509999999999998
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 21:00:00+00:00,22,32.79,33.79,-1.0
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 22:00:00+00:00,23,24.94,16.1,8.84
DK1 day-ahead block,persistence,2019-12-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-06 23:00:00+00:00,24,25.18,14.55,10.629999999999999
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 00:00:00+00:00,1,25.03,4.16,20.87
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 01:00:00+00:00,2,18.77,0.06,18.71
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 02:00:00+00:00,3,13.6,-2.68,16.28
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 03:00:00+00:00,4,19.14,-2.71,21.85
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 04:00:00+00:00,5,25.16,0.07,25.09
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 05:00:00+00:00,6,30.67,13.3,17.37
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 06:00:00+00:00,7,38.86,26.7,12.16
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 07:00:00+00:00,8,40.25,28.28,11.969999999999999
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 08:00:00+00:00,9,37.96,36.06,1.8999999999999986
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 09:00:00+00:00,10,38.92,34.8,4.1200000000000045
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 10:00:00+00:00,11,38.9,36.5,2.3999999999999986
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 11:00:00+00:00,12,37.08,35.01,2.0700000000000003
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 12:00:00+00:00,13,37.79,33.07,4.719999999999999
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 13:00:00+00:00,14,37.6,35.37,2.230000000000004
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 14:00:00+00:00,15,35.36,38.03,-2.6700000000000017
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 15:00:00+00:00,16,39.4,39.04,0.35999999999999943
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 16:00:00+00:00,17,40.07,41.29,-1.2199999999999989
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 17:00:00+00:00,18,37.8,42.68,-4.880000000000003
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 18:00:00+00:00,19,37.18,39.97,-2.789999999999999
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 19:00:00+00:00,20,35.1,35.17,-0.07000000000000028
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 20:00:00+00:00,21,35.4,35.05,0.3500000000000014
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 21:00:00+00:00,22,33.79,34.56,-0.7700000000000031
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 22:00:00+00:00,23,16.1,31.98,-15.879999999999999
DK1 day-ahead block,persistence,2019-12-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-07 23:00:00+00:00,24,14.55,25.65,-11.099999999999998
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 00:00:00+00:00,1,4.16,17.77,-13.61
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 01:00:00+00:00,2,0.06,0.1,-0.04000000000000001
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 02:00:00+00:00,3,-2.68,-2.74,0.06000000000000005
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 03:00:00+00:00,4,-2.71,-12.16,9.45
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 04:00:00+00:00,5,0.07,-15.05,15.120000000000001
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 05:00:00+00:00,6,13.3,-15.06,28.36
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 06:00:00+00:00,7,26.7,-15.04,41.739999999999995
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 07:00:00+00:00,8,28.28,-13.39,41.67
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 08:00:00+00:00,9,36.06,-12.14,48.2
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 09:00:00+00:00,10,34.8,-11.0,45.8
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 10:00:00+00:00,11,36.5,-8.96,45.46
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 11:00:00+00:00,12,35.01,-6.87,41.879999999999995
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 12:00:00+00:00,13,33.07,-2.01,35.08
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 13:00:00+00:00,14,35.37,-0.08,35.449999999999996
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 14:00:00+00:00,15,38.03,0.35,37.68
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 15:00:00+00:00,16,39.04,4.13,34.91
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 16:00:00+00:00,17,41.29,15.23,26.06
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 17:00:00+00:00,18,42.68,14.0,28.68
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 18:00:00+00:00,19,39.97,12.08,27.89
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 19:00:00+00:00,20,35.17,0.44,34.730000000000004
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 20:00:00+00:00,21,35.05,0.07,34.98
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 21:00:00+00:00,22,34.56,0.49,34.07
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 22:00:00+00:00,23,31.98,-6.82,38.8
DK1 day-ahead block,persistence,2019-12-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-08 23:00:00+00:00,24,25.65,-11.1,36.75
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 00:00:00+00:00,1,17.77,-15.1,32.87
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 01:00:00+00:00,2,0.1,-16.09,16.19
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 02:00:00+00:00,3,-2.74,-14.99,12.25
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 03:00:00+00:00,4,-12.16,-12.76,0.5999999999999996
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 04:00:00+00:00,5,-15.05,-5.85,-9.200000000000001
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 05:00:00+00:00,6,-15.06,27.23,-42.29
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 06:00:00+00:00,7,-15.04,38.57,-53.61
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 07:00:00+00:00,8,-13.39,39.99,-53.38
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 08:00:00+00:00,9,-12.14,39.77,-51.910000000000004
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 09:00:00+00:00,10,-11.0,39.58,-50.58
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 10:00:00+00:00,11,-8.96,39.73,-48.69
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 11:00:00+00:00,12,-6.87,39.91,-46.779999999999994
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 12:00:00+00:00,13,-2.01,39.93,-41.94
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 13:00:00+00:00,14,-0.08,39.97,-40.05
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 14:00:00+00:00,15,0.35,39.58,-39.23
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 15:00:00+00:00,16,4.13,40.17,-36.04
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 16:00:00+00:00,17,15.23,40.68,-25.45
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 17:00:00+00:00,18,14.0,39.22,-25.22
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 18:00:00+00:00,19,12.08,37.95,-25.870000000000005
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 19:00:00+00:00,20,0.44,29.1,-28.66
DK1 day-ahead block,persistence,2019-12-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-12-09 20:00:00+00:00,21,0.07,25.89,-25.82
